year,month,date,nao,ea,amo,nao_lag1m,nao_lag2m,nao_lag3m,nao_roll3m,ea_lag1m,ea_lag2m,ea_lag3m,ea_roll3m,amo_lag1m,amo_lag2m,amo_lag3m,amo_roll3m
1932,5,1932-05-01,,,-0.02,,,,,,,,,0.12,0.16,0.2,0.08666666666666652
1932,6,1932-06-01,,,-0.01,,,,,,,,,-0.02,0.12,0.16,0.02999999999999985
1932,7,1932-07-01,,,-0.1,,,,,,,,,-0.01,-0.02,0.12,-0.04333333333333348
1932,8,1932-08-01,,,0.17,,,,,,,,,-0.1,-0.01,-0.02,0.019999999999999855
1932,9,1932-09-01,,,0.2,,,,,,,,,0.17,-0.1,-0.01,0.08999999999999986
1932,10,1932-10-01,,,0.11,,,,,,,,,0.2,0.17,-0.1,0.15999999999999984
1932,11,1932-11-01,,,0.04,,,,,,,,,0.11,0.2,0.17,0.11666666666666653
1932,12,1932-12-01,,,0.04,,,,,,,,,0.04,0.11,0.2,0.06333333333333319
1933,1,1933-01-01,,,0.06,,,,,,,,,0.04,0.04,0.11,0.04666666666666652
1933,2,1933-02-01,,,0.13,,,,,,,,,0.06,0.04,0.04,0.07666666666666652
1933,3,1933-03-01,,,0.01,,,,,,,,,0.13,0.06,0.04,0.06666666666666653
1933,4,1933-04-01,,,0.14,,,,,,,,,0.01,0.13,0.06,0.0933333333333332
1933,5,1933-05-01,,,0.16,,,,,,,,,0.14,0.01,0.13,0.10333333333333321
1933,6,1933-06-01,,,0.06,,,,,,,,,0.16,0.14,0.01,0.11999999999999984
1933,7,1933-07-01,,,-0.05,,,,,,,,,0.06,0.16,0.14,0.05666666666666651
1933,8,1933-08-01,,,-0.07,,,,,,,,,-0.05,0.06,0.16,-0.020000000000000153
1933,9,1933-09-01,,,0.03,,,,,,,,,-0.07,-0.05,0.06,-0.03000000000000015
1933,10,1933-10-01,,,0.33,,,,,,,,,0.03,-0.07,-0.05,0.09666666666666653
1933,11,1933-11-01,,,0.12,,,,,,,,,0.33,0.03,-0.07,0.15999999999999984
1933,12,1933-12-01,,,-0.12,,,,,,,,,0.12,0.33,0.03,0.10999999999999983
1934,1,1934-01-01,,,-0.12,,,,,,,,,-0.12,0.12,0.33,-0.04000000000000015
1934,2,1934-02-01,,,-0.25,,,,,,,,,-0.12,-0.12,0.12,-0.16333333333333347
1934,3,1934-03-01,,,-0.22,,,,,,,,,-0.25,-0.12,-0.12,-0.1966666666666668
1934,4,1934-04-01,,,-0.25,,,,,,,,,-0.22,-0.25,-0.12,-0.24000000000000013
1934,5,1934-05-01,,,-0.3,,,,,,,,,-0.25,-0.22,-0.25,-0.2566666666666668
1934,6,1934-06-01,,,-0.16,,,,,,,,,-0.3,-0.25,-0.22,-0.2366666666666668
1934,7,1934-07-01,,,-0.12,,,,,,,,,-0.16,-0.3,-0.25,-0.19333333333333347
1934,8,1934-08-01,,,-0.15,,,,,,,,,-0.12,-0.16,-0.3,-0.14333333333333348
1934,9,1934-09-01,,,-0.06,,,,,,,,,-0.15,-0.12,-0.16,-0.11000000000000015
1934,10,1934-10-01,,,0.1,,,,,,,,,-0.06,-0.15,-0.12,-0.03666666666666681
1934,11,1934-11-01,,,0.01,,,,,,,,,0.1,-0.06,-0.15,0.01666666666666652
1934,12,1934-12-01,,,-0.05,,,,,,,,,0.01,0.1,-0.06,0.019999999999999855
1935,1,1935-01-01,,,-0.0,,,,,,,,,-0.05,0.01,0.1,-0.01333333333333348
1935,2,1935-02-01,,,-0.15,,,,,,,,,-0.0,-0.05,0.01,-0.0666666666666668
1935,3,1935-03-01,,,-0.21,,,,,,,,,-0.15,-0.0,-0.05,-0.12000000000000015
1935,4,1935-04-01,,,-0.11,,,,,,,,,-0.21,-0.15,-0.0,-0.15666666666666682
1935,5,1935-05-01,,,-0.1,,,,,,,,,-0.11,-0.21,-0.15,-0.14000000000000015
1935,6,1935-06-01,,,-0.12,,,,,,,,,-0.1,-0.11,-0.21,-0.11000000000000015
1935,7,1935-07-01,,,-0.23,,,,,,,,,-0.12,-0.1,-0.11,-0.15000000000000016
1935,8,1935-08-01,,,-0.21,,,,,,,,,-0.23,-0.12,-0.1,-0.1866666666666668
1935,9,1935-09-01,,,-0.3,,,,,,,,,-0.21,-0.23,-0.12,-0.2466666666666668
1935,10,1935-10-01,,,-0.17,,,,,,,,,-0.3,-0.21,-0.23,-0.22666666666666682
1935,11,1935-11-01,,,-0.02,,,,,,,,,-0.17,-0.3,-0.21,-0.1633333333333335
1935,12,1935-12-01,,,0.02,,,,,,,,,-0.02,-0.17,-0.3,-0.056666666666666816
1936,1,1936-01-01,,,0.03,,,,,,,,,0.02,-0.02,-0.17,0.009999999999999851
1936,2,1936-02-01,,,0.0,,,,,,,,,0.03,0.02,-0.02,0.01666666666666652
1936,3,1936-03-01,,,0.08,,,,,,,,,0.0,0.03,0.02,0.03666666666666652
1936,4,1936-04-01,,,0.03,,,,,,,,,0.08,0.0,0.03,0.03666666666666652
1936,5,1936-05-01,,,-0.02,,,,,,,,,0.03,0.08,0.0,0.02999999999999985
1936,6,1936-06-01,,,0.09,,,,,,,,,-0.02,0.03,0.08,0.03333333333333318
1936,7,1936-07-01,,,-0.17,,,,,,,,,0.09,-0.02,0.03,-0.033333333333333486
1936,8,1936-08-01,,,-0.15,,,,,,,,,-0.17,0.09,-0.02,-0.07666666666666681
1936,9,1936-09-01,,,-0.13,,,,,,,,,-0.15,-0.17,0.09,-0.15000000000000016
1936,10,1936-10-01,,,-0.0,,,,,,,,,-0.13,-0.15,-0.17,-0.09333333333333349
1936,11,1936-11-01,,,-0.07,,,,,,,,,-0.0,-0.13,-0.15,-0.06666666666666682
1936,12,1936-12-01,,,-0.03,,,,,,,,,-0.07,-0.0,-0.13,-0.033333333333333486
1937,1,1937-01-01,,,0.07,,,,,,,,,-0.03,-0.07,-0.0,-0.010000000000000148
1937,2,1937-02-01,,,0.06,,,,,,,,,0.07,-0.03,-0.07,0.03333333333333319
1937,3,1937-03-01,,,0.04,,,,,,,,,0.06,0.07,-0.03,0.056666666666666525
1937,4,1937-04-01,,,-0.07,,,,,,,,,0.04,0.06,0.07,0.009999999999999851
1937,5,1937-05-01,,,0.0,,,,,,,,,-0.07,0.04,0.06,-0.010000000000000148
1937,6,1937-06-01,,,0.35,,,,,,,,,0.0,-0.07,0.04,0.09333333333333317
1937,7,1937-07-01,,,0.36,,,,,,,,,0.35,0.0,-0.07,0.2366666666666665
1937,8,1937-08-01,,,0.36,,,,,,,,,0.36,0.35,0.0,0.35666666666666647
1937,9,1937-09-01,,,0.39,,,,,,,,,0.36,0.36,0.35,0.36999999999999983
1937,10,1937-10-01,,,0.22,,,,,,,,,0.39,0.36,0.36,0.3233333333333332
1937,11,1937-11-01,,,0.24,,,,,,,,,0.22,0.39,0.36,0.28333333333333316
1937,12,1937-12-01,,,0.28,,,,,,,,,0.24,0.22,0.39,0.2466666666666665
1938,1,1938-01-01,,,0.08,,,,,,,,,0.28,0.24,0.22,0.19999999999999984
1938,2,1938-02-01,,,0.0,,,,,,,,,0.08,0.28,0.24,0.11999999999999987
1938,3,1938-03-01,,,0.02,,,,,,,,,0.0,0.08,0.28,0.03333333333333319
1938,4,1938-04-01,,,0.0,,,,,,,,,0.02,0.0,0.08,0.006666666666666519
1938,5,1938-05-01,,,0.03,,,,,,,,,0.0,0.02,0.0,0.01666666666666652
1938,6,1938-06-01,,,-0.06,,,,,,,,,0.03,0.0,0.02,-0.010000000000000146
1938,7,1938-07-01,,,-0.19,,,,,,,,,-0.06,0.03,0.0,-0.07333333333333349
1938,8,1938-08-01,,,-0.13,,,,,,,,,-0.19,-0.06,0.03,-0.12666666666666682
1938,9,1938-09-01,,,-0.04,,,,,,,,,-0.13,-0.19,-0.06,-0.12000000000000015
1938,10,1938-10-01,,,0.07,,,,,,,,,-0.04,-0.13,-0.19,-0.033333333333333486
1938,11,1938-11-01,,,0.14,,,,,,,,,0.07,-0.04,-0.13,0.056666666666666525
1938,12,1938-12-01,,,-0.04,,,,,,,,,0.14,0.07,-0.04,0.056666666666666525
1939,1,1939-01-01,,,-0.09,,,,,,,,,-0.04,0.14,0.07,0.0033333333333331883
1939,2,1939-02-01,,,-0.06,,,,,,,,,-0.09,-0.04,0.14,-0.06333333333333348
1939,3,1939-03-01,,,-0.24,,,,,,,,,-0.06,-0.09,-0.04,-0.13000000000000014
1939,4,1939-04-01,,,-0.3,,,,,,,,,-0.24,-0.06,-0.09,-0.20000000000000015
1939,5,1939-05-01,,,-0.19,,,,,,,,,-0.3,-0.24,-0.06,-0.24333333333333348
1939,6,1939-06-01,,,-0.06,,,,,,,,,-0.19,-0.3,-0.24,-0.18333333333333346
1939,7,1939-07-01,,,-0.16,,,,,,,,,-0.06,-0.19,-0.3,-0.13666666666666683
1939,8,1939-08-01,,,0.07,,,,,,,,,-0.16,-0.06,-0.19,-0.05000000000000015
1939,9,1939-09-01,,,0.19,,,,,,,,,0.07,-0.16,-0.06,0.03333333333333319
1939,10,1939-10-01,,,0.14,,,,,,,,,0.19,0.07,-0.16,0.1333333333333332
1939,11,1939-11-01,,,0.07,,,,,,,,,0.14,0.19,0.07,0.1333333333333332
1939,12,1939-12-01,,,0.18,,,,,,,,,0.07,0.14,0.19,0.12999999999999987
1940,1,1940-01-01,,,0.3,,,,,,,,,0.18,0.07,0.14,0.1833333333333332
1940,2,1940-02-01,,,0.17,,,,,,,,,0.3,0.18,0.07,0.21666666666666654
1940,3,1940-03-01,,,0.12,,,,,,,,,0.17,0.3,0.18,0.19666666666666652
1940,4,1940-04-01,,,0.13,,,,,,,,,0.12,0.17,0.3,0.13999999999999987
1940,5,1940-05-01,,,0.17,,,,,,,,,0.13,0.12,0.17,0.13999999999999987
1940,6,1940-06-01,,,0.23,,,,,,,,,0.17,0.13,0.12,0.17666666666666653
1940,7,1940-07-01,,,0.18,,,,,,,,,0.23,0.17,0.13,0.19333333333333322
1940,8,1940-08-01,,,0.21,,,,,,,,,0.18,0.23,0.17,0.20666666666666653
1940,9,1940-09-01,,,0.23,,,,,,,,,0.21,0.18,0.23,0.20666666666666653
1940,10,1940-10-01,,,0.35,,,,,,,,,0.23,0.21,0.18,0.2633333333333332
1940,11,1940-11-01,,,0.36,,,,,,,,,0.35,0.23,0.21,0.3133333333333332
1940,12,1940-12-01,,,0.37,,,,,,,,,0.36,0.35,0.23,0.3599999999999999
1941,1,1941-01-01,,,0.4,,,,,,,,,0.37,0.36,0.35,0.3766666666666665
1941,2,1941-02-01,,,0.28,,,,,,,,,0.4,0.37,0.36,0.34999999999999987
1941,3,1941-03-01,,,0.07,,,,,,,,,0.28,0.4,0.37,0.24999999999999986
1941,4,1941-04-01,,,0.23,,,,,,,,,0.07,0.28,0.4,0.19333333333333322
1941,5,1941-05-01,,,0.13,,,,,,,,,0.23,0.07,0.28,0.1433333333333332
1941,6,1941-06-01,,,-0.07,,,,,,,,,0.13,0.23,0.07,0.09666666666666653
1941,7,1941-07-01,,,0.07,,,,,,,,,-0.07,0.13,0.23,0.04333333333333319
1941,8,1941-08-01,,,0.16,,,,,,,,,0.07,-0.07,0.13,0.053333333333333184
1941,9,1941-09-01,,,0.29,,,,,,,,,0.16,0.07,-0.07,0.1733333333333332
1941,10,1941-10-01,,,0.59,,,,,,,,,0.29,0.16,0.07,0.34666666666666646
1941,11,1941-11-01,,,0.6,,,,,,,,,0.59,0.29,0.16,0.4933333333333331
1941,12,1941-12-01,,,0.51,,,,,,,,,0.6,0.59,0.29,0.5666666666666665
1942,1,1942-01-01,,,0.11,,,,,,,,,0.51,0.6,0.59,0.4066666666666665
1942,2,1942-02-01,,,0.1,,,,,,,,,0.11,0.51,0.6,0.2399999999999998
1942,3,1942-03-01,,,0.2,,,,,,,,,0.1,0.11,0.51,0.1366666666666665
1942,4,1942-04-01,,,0.24,,,,,,,,,0.2,0.1,0.11,0.17999999999999983
1942,5,1942-05-01,,,0.26,,,,,,,,,0.24,0.2,0.1,0.23333333333333317
1942,6,1942-06-01,,,0.18,,,,,,,,,0.26,0.24,0.2,0.2266666666666665
1942,7,1942-07-01,,,0.12,,,,,,,,,0.18,0.26,0.24,0.18666666666666645
1942,8,1942-08-01,,,0.14,,,,,,,,,0.12,0.18,0.26,0.14666666666666647
1942,9,1942-09-01,,,0.2,,,,,,,,,0.14,0.12,0.18,0.15333333333333315
1942,10,1942-10-01,,,0.17,,,,,,,,,0.2,0.14,0.12,0.16999999999999982
1942,11,1942-11-01,,,0.19,,,,,,,,,0.17,0.2,0.14,0.1866666666666665
1942,12,1942-12-01,,,0.06,,,,,,,,,0.19,0.17,0.2,0.13999999999999982
1943,1,1943-01-01,,,0.01,,,,,,,,,0.06,0.19,0.17,0.08666666666666649
1943,2,1943-02-01,,,0.01,,,,,,,,,0.01,0.06,0.19,0.02666666666666648
1943,3,1943-03-01,,,-0.13,,,,,,,,,0.01,0.01,0.06,-0.036666666666666854
1943,4,1943-04-01,,,-0.07,,,,,,,,,-0.13,0.01,0.01,-0.06333333333333352
1943,5,1943-05-01,,,-0.03,,,,,,,,,-0.07,-0.13,0.01,-0.07666666666666686
1943,6,1943-06-01,,,-0.09,,,,,,,,,-0.03,-0.07,-0.13,-0.06333333333333352
1943,7,1943-07-01,,,-0.16,,,,,,,,,-0.09,-0.03,-0.07,-0.09333333333333353
1943,8,1943-08-01,,,-0.12,,,,,,,,,-0.16,-0.09,-0.03,-0.12333333333333352
1943,9,1943-09-01,,,-0.03,,,,,,,,,-0.12,-0.16,-0.09,-0.10333333333333351
1943,10,1943-10-01,,,0.07,,,,,,,,,-0.03,-0.12,-0.16,-0.02666666666666685
1943,11,1943-11-01,,,0.1,,,,,,,,,0.07,-0.03,-0.12,0.04666666666666649
1943,12,1943-12-01,,,0.11,,,,,,,,,0.1,0.07,-0.03,0.09333333333333316
1944,1,1944-01-01,,,0.24,,,,,,,,,0.11,0.1,0.07,0.14999999999999983
1944,2,1944-02-01,,,0.41,,,,,,,,,0.24,0.11,0.1,0.25333333333333313
1944,3,1944-03-01,,,0.36,,,,,,,,,0.41,0.24,0.11,0.33666666666666645
1944,4,1944-04-01,,,0.31,,,,,,,,,0.36,0.41,0.24,0.3599999999999998
1944,5,1944-05-01,,,0.07,,,,,,,,,0.31,0.36,0.41,0.2466666666666665
1944,6,1944-06-01,,,0.23,,,,,,,,,0.07,0.31,0.36,0.20333333333333314
1944,7,1944-07-01,,,0.18,,,,,,,,,0.23,0.07,0.31,0.1599999999999998
1944,8,1944-08-01,,,0.22,,,,,,,,,0.18,0.23,0.07,0.20999999999999983
1944,9,1944-09-01,,,0.39,,,,,,,,,0.22,0.18,0.23,0.26333333333333314
1944,10,1944-10-01,,,0.39,,,,,,,,,0.39,0.22,0.18,0.33333333333333315
1944,11,1944-11-01,,,0.33,,,,,,,,,0.39,0.39,0.22,0.36999999999999983
1944,12,1944-12-01,,,0.29,,,,,,,,,0.33,0.39,0.39,0.33666666666666645
1945,1,1945-01-01,,,0.35,,,,,,,,,0.29,0.33,0.39,0.32333333333333314
1945,2,1945-02-01,,,0.41,,,,,,,,,0.35,0.29,0.33,0.3499999999999998
1945,3,1945-03-01,,,0.45,,,,,,,,,0.41,0.35,0.29,0.40333333333333315
1945,4,1945-04-01,,,0.59,,,,,,,,,0.45,0.41,0.35,0.4833333333333331
1945,5,1945-05-01,,,0.43,,,,,,,,,0.59,0.45,0.41,0.4899999999999998
1945,6,1945-06-01,,,0.3,,,,,,,,,0.43,0.59,0.45,0.4399999999999998
1945,7,1945-07-01,,,0.18,,,,,,,,,0.3,0.43,0.59,0.3033333333333332
1945,8,1945-08-01,,,0.43,,,,,,,,,0.18,0.3,0.43,0.3033333333333332
1945,9,1945-09-01,,,0.38,,,,,,,,,0.43,0.18,0.3,0.3299999999999998
1945,10,1945-10-01,,,0.23,,,,,,,,,0.38,0.43,0.18,0.34666666666666646
1945,11,1945-11-01,,,0.01,,,,,,,,,0.23,0.38,0.43,0.20666666666666653
1945,12,1945-12-01,,,0.06,,,,,,,,,0.01,0.23,0.38,0.09999999999999981
1946,1,1946-01-01,,,0.0,,,,,,,,,0.06,0.01,0.23,0.02333333333333315
1946,2,1946-02-01,,,-0.04,,,,,,,,,0.0,0.06,0.01,0.006666666666666481
1946,3,1946-03-01,,,0.05,,,,,,,,,-0.04,0.0,0.06,0.003333333333333149
1946,4,1946-04-01,,,-0.09,,,,,,,,,0.05,-0.04,0.0,-0.02666666666666685
1946,5,1946-05-01,,,-0.15,,,,,,,,,-0.09,0.05,-0.04,-0.0633333333333335
1946,6,1946-06-01,,,-0.42,,,,,,,,,-0.15,-0.09,0.05,-0.2200000000000002
1946,7,1946-07-01,,,-0.42,,,,,,,,,-0.42,-0.15,-0.09,-0.3300000000000002
1946,8,1946-08-01,,,-0.37,,,,,,,,,-0.42,-0.42,-0.15,-0.4033333333333335
1946,9,1946-09-01,,,-0.17,,,,,,,,,-0.37,-0.42,-0.42,-0.32000000000000023
1946,10,1946-10-01,,,-0.12,,,,,,,,,-0.17,-0.37,-0.42,-0.2200000000000002
1946,11,1946-11-01,,,-0.15,,,,,,,,,-0.12,-0.17,-0.37,-0.14666666666666686
1946,12,1946-12-01,,,-0.22,,,,,,,,,-0.15,-0.12,-0.17,-0.16333333333333352
1947,1,1947-01-01,,,-0.31,,,,,,,,,-0.22,-0.15,-0.12,-0.22666666666666688
1947,2,1947-02-01,,,-0.3,,,,,,,,,-0.31,-0.22,-0.15,-0.27666666666666684
1947,3,1947-03-01,,,-0.28,,,,,,,,,-0.3,-0.31,-0.22,-0.29666666666666686
1947,4,1947-04-01,,,-0.3,,,,,,,,,-0.28,-0.3,-0.31,-0.2933333333333335
1947,5,1947-05-01,,,-0.34,,,,,,,,,-0.3,-0.28,-0.3,-0.30666666666666687
1947,6,1947-06-01,,,-0.35,,,,,,,,,-0.34,-0.3,-0.28,-0.3300000000000001
1947,7,1947-07-01,,,-0.37,,,,,,,,,-0.35,-0.34,-0.3,-0.3533333333333335
1947,8,1947-08-01,,,-0.31,,,,,,,,,-0.37,-0.35,-0.34,-0.3433333333333335
1947,9,1947-09-01,,,-0.34,,,,,,,,,-0.31,-0.37,-0.35,-0.34000000000000025
1947,10,1947-10-01,,,-0.2,,,,,,,,,-0.34,-0.31,-0.37,-0.2833333333333335
1947,11,1947-11-01,,,-0.01,,,,,,,,,-0.2,-0.34,-0.31,-0.18333333333333354
1947,12,1947-12-01,,,-0.2,,,,,,,,,-0.01,-0.2,-0.34,-0.13666666666666685
1948,1,1948-01-01,,,-0.13,,,,,,,,,-0.2,-0.01,-0.2,-0.11333333333333352
1948,2,1948-02-01,,,-0.14,,,,,,,,,-0.13,-0.2,-0.01,-0.15666666666666687
1948,3,1948-03-01,,,-0.09,,,,,,,,,-0.14,-0.13,-0.2,-0.12000000000000018
1948,4,1948-04-01,,,-0.2,,,,,,,,,-0.09,-0.14,-0.13,-0.14333333333333353
1948,5,1948-05-01,,,-0.12,,,,,,,,,-0.2,-0.09,-0.14,-0.13666666666666685
1948,6,1948-06-01,,,-0.15,,,,,,,,,-0.12,-0.2,-0.09,-0.15666666666666687
1948,7,1948-07-01,,,-0.2,,,,,,,,,-0.15,-0.12,-0.2,-0.15666666666666687
1948,8,1948-08-01,,,-0.22,,,,,,,,,-0.2,-0.15,-0.12,-0.19000000000000017
1948,9,1948-09-01,,,-0.29,,,,,,,,,-0.22,-0.2,-0.15,-0.23666666666666689
1948,10,1948-10-01,,,-0.15,,,,,,,,,-0.29,-0.22,-0.2,-0.2200000000000002
1948,11,1948-11-01,,,-0.0,,,,,,,,,-0.15,-0.29,-0.22,-0.14666666666666683
1948,12,1948-12-01,,,-0.08,,,,,,,,,-0.0,-0.15,-0.29,-0.07666666666666687
1949,1,1949-01-01,,,0.11,,,,,,,,,-0.08,-0.0,-0.15,0.009999999999999796
1949,2,1949-02-01,,,0.14,,,,,,,,,0.11,-0.08,-0.0,0.05666666666666647
1949,3,1949-03-01,,,-0.06,,,,,,,,,0.14,0.11,-0.08,0.06333333333333313
1949,4,1949-04-01,,,-0.02,,,,,,,,,-0.06,0.14,0.11,0.0199999999999998
1949,5,1949-05-01,,,-0.13,,,,,,,,,-0.02,-0.06,0.14,-0.07000000000000021
1949,6,1949-06-01,,,-0.2,,,,,,,,,-0.13,-0.02,-0.06,-0.11666666666666688
1949,7,1949-07-01,,,-0.04,,,,,,,,,-0.2,-0.13,-0.02,-0.12333333333333353
1949,8,1949-08-01,,,-0.02,,,,,,,,,-0.04,-0.2,-0.13,-0.08666666666666689
1949,9,1949-09-01,,,-0.02,,,,,,,,,-0.02,-0.04,-0.2,-0.02666666666666688
1949,10,1949-10-01,,,0.04,,,,,,,,,-0.02,-0.02,-0.04,-2.1279274638648835e-16
1949,11,1949-11-01,,,0.08,,,,,,,,,0.04,-0.02,-0.02,0.033333333333333125
1949,12,1949-12-01,,,0.03,,,,,,,,,0.08,0.04,-0.02,0.04999999999999979
1950,1,1950-01-01,0.92,-2.71,-0.03,,,,0.92,,,,-2.71,0.03,0.08,0.04,0.026666666666666453
1950,2,1950-02-01,0.4,0.66,-0.13,0.92,,,0.66,-2.71,,,-1.025,-0.03,0.03,0.08,-0.04333333333333355
1950,3,1950-03-01,-0.36,0.82,-0.16,0.4,0.92,,0.32,0.66,-2.71,,-0.41,-0.13,-0.03,0.03,-0.10666666666666687
1950,4,1950-04-01,0.73,0.28,-0.22,-0.36,0.4,0.92,0.25666666666666665,0.82,0.66,-2.71,0.5866666666666667,-0.16,-0.13,-0.03,-0.17000000000000023
1950,5,1950-05-01,-0.59,-0.51,-0.23,0.73,-0.36,0.4,-0.07333333333333332,0.28,0.82,0.66,0.19666666666666668,-0.22,-0.16,-0.13,-0.20333333333333356
1950,6,1950-06-01,-0.06,1.24,-0.22,-0.59,0.73,-0.36,0.026666666666666672,-0.51,0.28,0.82,0.33666666666666667,-0.23,-0.22,-0.16,-0.22333333333333352
1950,7,1950-07-01,-1.26,0.58,-0.31,-0.06,-0.59,0.73,-0.6366666666666666,1.24,-0.51,0.28,0.4366666666666667,-0.22,-0.23,-0.22,-0.2533333333333336
1950,8,1950-08-01,-0.05,-0.54,-0.28,-1.26,-0.06,-0.59,-0.4566666666666666,0.58,1.24,-0.51,0.4266666666666666,-0.31,-0.22,-0.23,-0.27000000000000024
1950,9,1950-09-01,0.25,0.14,-0.28,-0.05,-1.26,-0.06,-0.35333333333333333,-0.54,0.58,1.24,0.05999999999999998,-0.28,-0.31,-0.22,-0.2900000000000002
1950,10,1950-10-01,0.85,-1.29,-0.23,0.25,-0.05,-1.26,0.35000000000000003,0.14,-0.54,0.58,-0.5633333333333334,-0.28,-0.28,-0.31,-0.2633333333333336
1950,11,1950-11-01,-1.26,-0.18,-0.0,0.85,0.25,-0.05,-0.05333333333333331,-1.29,0.14,-0.54,-0.4433333333333333,-0.23,-0.28,-0.28,-0.17000000000000023
1950,12,1950-12-01,-1.02,-2.48,0.04,-1.26,0.85,0.25,-0.4766666666666666,-0.18,-1.29,0.14,-1.3166666666666667,-0.0,-0.23,-0.28,-0.06333333333333356
1951,1,1951-01-01,0.08,-1.47,0.04,-1.02,-1.26,0.85,-0.7333333333333333,-2.48,-0.18,-1.29,-1.3766666666666667,0.04,-0.0,-0.23,0.026666666666666446
1951,2,1951-02-01,0.7,-0.17,-0.07,0.08,-1.02,-1.26,-0.08000000000000003,-1.47,-2.48,-0.18,-1.373333333333333,0.04,0.04,-0.0,0.0033333333333331098
1951,3,1951-03-01,-1.02,-2.34,-0.08,0.7,0.08,-1.02,-0.08000000000000003,-0.17,-1.47,-2.48,-1.3266666666666664,-0.07,0.04,0.04,-0.036666666666666896
1951,4,1951-04-01,-0.22,0.42,0.05,-1.02,0.7,0.08,-0.18000000000000005,-2.34,-0.17,-1.47,-0.6966666666666667,-0.08,-0.07,0.04,-0.033333333333333555
1951,5,1951-05-01,-0.59,-1.13,0.12,-0.22,-1.02,0.7,-0.61,0.42,-2.34,-0.17,-1.0166666666666666,0.05,-0.08,-0.07,0.029999999999999777
1951,6,1951-06-01,-1.64,-0.08,0.16,-0.59,-0.22,-1.02,-0.8166666666666668,-1.13,0.42,-2.34,-0.26333333333333325,0.12,0.05,-0.08,0.10999999999999976
1951,7,1951-07-01,1.37,-0.58,0.31,-1.64,-0.59,-0.22,-0.2866666666666666,-0.08,-1.13,0.42,-0.5966666666666666,0.16,0.12,0.05,0.19666666666666646
1951,8,1951-08-01,-0.22,0.69,0.17,1.37,-1.64,-0.59,-0.16333333333333336,-0.58,-0.08,-1.13,0.010000000000000045,0.31,0.16,0.12,0.21333333333333312
1951,9,1951-09-01,-1.36,0.56,0.12,-0.22,1.37,-1.64,-0.07000000000000006,0.69,-0.58,-0.08,0.22333333333333338,0.17,0.31,0.16,0.19999999999999976
1951,10,1951-10-01,1.87,-0.68,0.13,-1.36,-0.22,1.37,0.09666666666666653,0.56,0.69,-0.58,0.18999999999999997,0.12,0.17,0.31,0.1399999999999998
1951,11,1951-11-01,-0.39,0.11,0.13,1.87,-1.36,-0.22,0.03999999999999985,-0.68,0.56,0.69,-0.0033333333333332945,0.13,0.12,0.17,0.12666666666666646
1951,12,1951-12-01,1.32,0.21,0.12,-0.39,1.87,-1.36,0.9333333333333332,0.11,-0.68,0.56,-0.12,0.13,0.13,0.12,0.12666666666666646
1952,1,1952-01-01,0.93,-2.26,0.0,1.32,-0.39,1.87,0.62,0.21,0.11,-0.68,-0.6466666666666666,0.12,0.13,0.13,0.08333333333333313
1952,2,1952-02-01,-0.83,-1.84,0.04,0.93,1.32,-0.39,0.47333333333333333,-2.26,0.21,0.11,-1.2966666666666666,0.0,0.12,0.13,0.05333333333333313
1952,3,1952-03-01,-1.49,0.26,0.09,-0.83,0.93,1.32,-0.46333333333333343,-1.84,-2.26,0.21,-1.28,0.04,0.0,0.12,0.043333333333333134
1952,4,1952-04-01,1.01,0.95,0.02,-1.49,-0.83,0.93,-0.43666666666666676,0.26,-1.84,-2.26,-0.21000000000000005,0.09,0.04,0.0,0.049999999999999795
1952,5,1952-05-01,-1.12,-0.18,0.05,1.01,-1.49,-0.83,-0.5333333333333335,0.95,0.26,-1.84,0.3433333333333333,0.02,0.09,0.04,0.05333333333333313
1952,6,1952-06-01,-0.4,-0.14,0.28,-1.12,1.01,-1.49,-0.17000000000000018,-0.18,0.95,0.26,0.20999999999999996,0.05,0.02,0.09,0.11666666666666647
1952,7,1952-07-01,-0.09,0.52,0.25,-0.4,-1.12,1.01,-0.5366666666666668,-0.14,-0.18,0.95,0.06666666666666665,0.28,0.05,0.02,0.19333333333333313
1952,8,1952-08-01,-0.28,-0.16,0.33,-0.09,-0.4,-1.12,-0.2566666666666669,0.52,-0.14,-0.18,0.07333333333333332,0.25,0.28,0.05,0.28666666666666646
1952,9,1952-09-01,-0.54,-2.13,0.21,-0.28,-0.09,-0.4,-0.3033333333333335,-0.16,0.52,-0.14,-0.59,0.33,0.25,0.28,0.26333333333333314
1952,10,1952-10-01,-0.73,-0.54,0.24,-0.54,-0.28,-0.09,-0.5166666666666669,-2.13,-0.16,0.52,-0.9433333333333334,0.21,0.33,0.25,0.2599999999999998
1952,11,1952-11-01,-1.13,-1.43,0.09,-0.73,-0.54,-0.28,-0.8000000000000002,-0.54,-2.13,-0.16,-1.3666666666666665,0.24,0.21,0.33,0.1799999999999998
1952,12,1952-12-01,-0.43,-1.31,0.17,-1.13,-0.73,-0.54,-0.7633333333333335,-1.43,-0.54,-2.13,-1.0933333333333335,0.09,0.24,0.21,0.1666666666666665
1953,1,1953-01-01,0.33,-2.69,0.14,-0.43,-1.13,-0.73,-0.41000000000000014,-1.31,-1.43,-0.54,-1.8099999999999998,0.17,0.09,0.24,0.13333333333333316
